"osm_id","fclass","name","source_layer","footfall_domingo","footfall_lunes","footfall_martes","footfall_miercoles","footfall_jueves","footfall_viernes","footfall_sabado","footfall_manana_weekend","footfall_tarde_weekend","footfall_noche_weekend","footfall_madrugada_weekend","footfall_manana_semana","footfall_tarde_semana","footfall_noche_semana","footfall_madrugada_semana","avg_dwell","max_dwell","min_dwell","repeat_visit_rate_daily","peak_hour_weekday","peak_visits_weekday","peak_hour_weekend","peak_visits_weekend","total_devices","horas_con_movimiento_semana","horas_con_movimiento_finsemana"
"292588691","parking_underground","Centro Comercial Las Cascadas","gis_osm_traffic_a_free_1","94.0","100.0","102.0","127.0","93.0","145.0","178.0","89.0","126.0","64.0","6.0","193.0","250.0","151.0","8.0","1114.0","17299","62","1.28","18","61","12","40","654","23","21"
"398260247","residential","Las Jacarandas 2","gis_osm_landuse_a_free_1","48.0","45.0","33.0","36.0","35.0","40.0","53.0","57.0","49.0","67.0","51.0","115.0","89.0","137.0","116.0","9598.0","270681","60","4.68","9","15","19","17","62","24","24"
"429991116","residential","Colonia La Cima 2","gis_osm_landuse_a_free_1","119.0","104.0","101.0","83.0","96.0","129.0","158.0","118.0","123.0","93.0","30.0","246.0","205.0","211.0","68.0","34239.0","771125","61","3.0","10","44","11","32","263","24","24"
"142799775","industrial","Export Salva Free Zone","gis_osm_landuse_a_free_1","14.0","36.0","58.0","57.0","51.0","65.0","43.0","30.0","34.0","8.0","1.0","198.0","180.0","25.0","20.0","43090.0","1329760","66","2.68","8","32","15","13","121","23","16"
"1167566764","residential","Urbanizacion Sensunapán 2","gis_osm_landuse_a_free_1","31.0","24.0","30.0","35.0","30.0","42.0","43.0","38.0","40.0","46.0","39.0","84.0","62.0","126.0","102.0","28055.0","380540","62","4.43","18","16","18","13","53","24","24"
"1118447701","residential","Residencial Villa Bosque","gis_osm_landuse_a_free_1","36.0","30.0","31.0","40.0","30.0","53.0","53.0","55.0","63.0","57.0","51.0","130.0","123.0","145.0","117.0","42905.0","710057","63","3.25","19","18","15","15","84","24","24"
"397554157","residential","Las Azaleas","gis_osm_landuse_a_free_1","29.0","30.0","30.0","30.0","28.0","33.0","34.0","48.0","46.0","44.0","38.0","124.0","115.0","126.0","89.0","21127.0","298169","64","7.93","19","13","13","11","27","24","24"
"1322751215","residential","Colonia Angelica","gis_osm_landuse_a_free_1","67.0","76.0","89.0","86.0","83.0","87.0","117.0","85.0","87.0","49.0","23.0","189.0","226.0","98.0","53.0","25424.0","567404","60","2.43","12","42","11","26","249","24","24"
"39401712","market_place","Mercado Central","gis_osm_pois_a_free_1","64.0","48.0","63.0","55.0","54.0","87.0","92.0","97.0","82.0","6.0","22.0","217.0","168.0","8.0","50.0","0.0","0","0","2.33","10","43","13","29","199","24","19"
"279279101","residential","Colonia San Antonio","gis_osm_landuse_a_free_1","25.0","36.0","32.0","31.0","39.0","51.0","44.0","38.0","37.0","31.0","22.0","98.0","92.0","84.0","52.0","100375.0","1093150","71","2.58","19","22","19","13","100","24","24"
"1234670446","nature_reserve","Área Natural Protegida Volcán de San Miguel (en proceso)","gis_osm_landuse_a_free_1","44.0","38.0","46.0","56.0","54.0","61.0","62.0","53.0","64.0","30.0","23.0","129.0","138.0","97.0","40.0","53791.0","2082290","62","2.06","14","27","10","20","175","24","24"
"738648894","residential","Residencial Brisas de las Mercedes","gis_osm_landuse_a_free_1","38.0","44.0","44.0","40.0","45.0","63.0","60.0","70.0","68.0","64.0","55.0","172.0","161.0","165.0","129.0","52704.0","859003","64","7.59","12","19","19","18","44","24","24"
"6088768","village","Caserío Joya de Cerén","gis_osm_places_a_free_1","37.0","50.0","34.0","39.0","34.0","42.0","39.0","40.0","35.0","44.0","28.0","110.0","101.0","88.0","69.0","11222.0","460103","63","2.89","14","21","18","13","95","24","24"
"397551760","residential","Las Veraneras","gis_osm_landuse_a_free_1","20.0","30.0","31.0","26.0","30.0","42.0","30.0","44.0","40.0","40.0","39.0","121.0","94.0","111.0","91.0","43626.0","842360","63","3.94","20","15","6","10","53","24","24"
"598562684","residential","Quintas de San Agustin","gis_osm_landuse_a_free_1","31.0","26.0","21.0","22.0","23.0","35.0","33.0","48.0","42.0","44.0","39.0","92.0","59.0","97.0","90.0","35286.0","569211","73","6.37","7","11","0","10","30","24","24"
"274888439","industrial","Zona Franca San Bartolo","gis_osm_landuse_a_free_1","25.0","50.0","60.0","66.0","67.0","71.0","51.0","41.0","47.0","10.0","13.0","218.0","179.0","65.0","34.0","39713.0","1570421","89","3.0","9","45","13","15","130","24","24"
"198408750","building","Centro Comercial Plaza Merliot","gis_osm_buildings_a_free_1","68.0","79.0","93.0","90.0","84.0","126.0","114.0","71.0","111.0","30.0","1.0","139.0","305.0","95.0","1.0","6283.0","280879","61","1.6","12","68","11","38","409","19","15"
"1178358808","residential","Colonia Montevideo","gis_osm_landuse_a_free_1","63.0","67.0","62.0","77.0","55.0","76.0","92.0","67.0","84.0","39.0","11.0","135.0","181.0","90.0","39.0","15854.0","535698","63","2.02","12","31","15","22","243","24","24"
"142074503","parking","Mall Parking","gis_osm_traffic_a_free_1","116.0","105.0","105.0","133.0","96.0","144.0","149.0","77.0","139.0","54.0","2.0","168.0","297.0","154.0","5.0","3715.0","400400","60","1.71","15","61","12","41","495","21","19"
"1118447690","residential","Complejo Corporativo Tuscania","gis_osm_landuse_a_free_1","57.0","69.0","96.0","123.0","111.0","140.0","106.0","53.0","68.0","53.0","12.0","131.0","255.0","228.0","11.0","3422.0","132557","60","2.25","19","53","10","17","312","23","22"
"399981625","school","Liceo Bautista Ilopango","gis_osm_pois_a_free_1","23.0","32.0","28.0","34.0","33.0","27.0","20.0","35.0","29.0","24.0","21.0","125.0","110.0","72.0","30.0","32832.0","578710","183","3.52","9","12","9","9","56","24","24"
"8129762","suburb","Colonia San Joaquín Poniente","gis_osm_places_a_free_1","51.0","105.0","115.0","108.0","90.0","145.0","110.0","83.0","70.0","41.0","22.0","266.0","210.0","131.0","75.0","38344.0","1987770","60","2.09","18","45","10","18","346","24","24"
"378174616","building","Optima Centro Financiero","gis_osm_buildings_a_free_1","20.0","24.0","24.0","25.0","29.0","32.0","27.0","41.0","44.0","36.0","41.0","123.0","118.0","105.0","94.0","0.0","0","0","9.05","14","13","10","7","20","24","24"
"142074505","commercial","Centro Comercial Las Palmas","gis_osm_landuse_a_free_1","110.0","95.0","90.0","116.0","116.0","168.0","169.0","117.0","129.0","41.0","1.0","185.0","248.0","187.0","2.0","2214.0","68439","60","1.89","18","68","11","40","457","20","19"
"429991118","residential","Villas de San Patricio","gis_osm_landuse_a_free_1","54.0","40.0","48.0","33.0","44.0","53.0","72.0","56.0","67.0","57.0","35.0","116.0","101.0","120.0","77.0","45037.0","228044","64","2.8","20","18","14","17","123","24","24"
"6484933","park","Parque Bicentenario","gis_osm_landuse_a_free_1","114.0","68.0","86.0","98.0","91.0","130.0","163.0","119.0","110.0","57.0","8.0","152.0","189.0","129.0","34.0","3982.0","154278","62","1.34","16","37","15","35","561","24","24"
"277752053","residential","Colonia Malaga","gis_osm_landuse_a_free_1","14.0","16.0","14.0","13.0","13.0","17.0","21.0","24.0","28.0","25.0","22.0","44.0","41.0","50.0","39.0","82110.0","1073520","95","2.84","18","8","16","6","38","24","24"
"196948605","military","Estado Mayor Conjunto de la Fuerza Armada","gis_osm_landuse_a_free_1","41.0","49.0","44.0","45.0","41.0","66.0","54.0","33.0","46.0","33.0","15.0","141.0","131.0","81.0","56.0","29869.0","736639","65","1.71","15","25","18","16","199","24","24"
"398946437","building","Metrocentro San Miguel","gis_osm_buildings_a_free_1","89.0","82.0","84.0","114.0","88.0","144.0","121.0","66.0","126.0","43.0","0.0","154.0","304.0","103.0","2.0","20514.0","1223059","65","1.77","15","77","14","44","408","17","14"
"1316841261","residential","Urbanizacion El Balsamar","gis_osm_landuse_a_free_1","23.0","23.0","25.0","24.0","20.0","24.0","32.0","40.0","41.0","32.0","32.0","85.0","76.0","77.0","66.0","116861.0","1701829","193","4.28","11","10","8","10","40","24","24"
"382407784","town","San Pablo Tacachico","gis_osm_places_a_free_1","37.0","31.0","29.0","28.0","39.0","36.0","30.0","44.0","38.0","22.0","18.0","98.0","104.0","66.0","46.0","59985.0","2536854","60","2.67","12","22","9","13","86","24","24"
"582152508","residential","Condomio Las Arboledas","gis_osm_landuse_a_free_1","16.0","16.0","17.0","23.0","13.0","17.0","17.0","30.0","29.0","27.0","29.0","68.0","70.0","68.0","69.0","108521.0","1353563","63","5.95","0","8","11","6","20","24","24"
"588480975","parking","Estacionamiento Santa Rosa","gis_osm_traffic_a_free_1","121.0","106.0","100.0","111.0","112.0","108.0","149.0","106.0","114.0","71.0","6.0","137.0","233.0","184.0","26.0","0.0","0","0","1.95","20","47","10","36","413","23","22"
"398375874","residential","Quintas De Gratamira","gis_osm_landuse_a_free_1","15.0","16.0","12.0","13.0","15.0","20.0","20.0","29.0","26.0","27.0","30.0","62.0","65.0","65.0","64.0","81809.0","741950","84","7.93","12","7","14","6","14","24","24"
"1167873399","residential","Colonia San Genaro","gis_osm_landuse_a_free_1","59.0","36.0","30.0","45.0","39.0","46.0","72.0","50.0","68.0","52.0","18.0","91.0","89.0","73.0","45.0","0.0","0","0","1.92","15","17","18","17","170","24","24"
"451821949","residential","Colonia Los Angeles","gis_osm_landuse_a_free_1","24.0","17.0","16.0","13.0","23.0","21.0","21.0","30.0","37.0","29.0","22.0","62.0","65.0","77.0","37.0","217939.0","2467401","79","6.14","8","9","15","9","22","24","24"
"10752415","building","Centro Comercial San Luis","gis_osm_buildings_a_free_1","53.0","89.0","94.0","109.0","91.0","129.0","89.0","51.0","64.0","37.0","1.0","185.0","269.0","119.0","0.0","13123.0","1717749","63","1.84","15","52","10","21","356","18","18"
"398260246","residential","Los Laureles 2","gis_osm_landuse_a_free_1","23.0","24.0","19.0","21.0","24.0","36.0","29.0","35.0","25.0","33.0","38.0","58.0","48.0","82.0","80.0","5438.0","149520","75","4.63","9","11","5","8","38","24","24"
"301181288","residential","Villa Monte Carlo Sur","gis_osm_landuse_a_free_1","26.0","24.0","24.0","24.0","24.0","33.0","28.0","34.0","37.0","32.0","27.0","89.0","68.0","92.0","74.0","50861.0","658576","63","3.21","7","13","13","11","57","24","24"
"1167875723","residential","Colonia Sensunapán 1","gis_osm_landuse_a_free_1","47.0","50.0","59.0","57.0","48.0","84.0","80.0","57.0","64.0","51.0","20.0","149.0","120.0","111.0","51.0","17848.0","404346","62","2.81","18","28","11","14","151","24","24"
"449601803","building","Bambu City Center","gis_osm_buildings_a_free_1","73.0","86.0","58.0","99.0","80.0","127.0","146.0","59.0","106.0","59.0","12.0","129.0","209.0","146.0","5.0","4176.0","85844","60","1.46","19","49","14","39","457","24","22"
"279281429","residential","Urb. Las Palmeras","gis_osm_landuse_a_free_1","57.0","55.0","65.0","50.0","60.0","87.0","73.0","60.0","59.0","52.0","21.0","147.0","132.0","135.0","48.0","36385.0","492545","62","2.47","18","29","19","16","181","24","24"
"1167862916","residential","Colonia San Antonio","gis_osm_landuse_a_free_1","30.0","34.0","39.0","41.0","41.0","45.0","42.0","45.0","35.0","33.0","20.0","117.0","114.0","94.0","55.0","23940.0","681002","63","2.86","16","17","14","10","95","24","24"
"1177991440","residential","Barrio Veracruz","gis_osm_landuse_a_free_1","62.0","48.0","73.0","77.0","60.0","87.0","80.0","79.0","71.0","26.0","9.0","167.0","199.0","99.0","23.0","7151.0","403648","60","2.82","11","40","9","23","173","24","24"
"396051514","residential","Residencial Las Nubes","gis_osm_landuse_a_free_1","21.0","22.0","15.0","27.0","22.0","32.0","28.0","30.0","29.0","31.0","29.0","71.0","81.0","80.0","63.0","135903.0","1334447","62","2.57","16","12","0","9","65","24","24"
"982084645","commercial","Plaza Mundo","gis_osm_landuse_a_free_1","65.0","77.0","75.0","69.0","65.0","94.0","114.0","54.0","112.0","42.0","0.0","125.0","232.0","135.0","0.0","4432.0","86672","74","1.68","18","54","12","33","333","17","16"
"6539661","hospital","Hospital Nacional Rosales","gis_osm_pois_a_free_1","15.0","56.0","74.0","59.0","60.0","60.0","35.0","32.0","24.0","13.0","7.0","211.0","191.0","68.0","22.0","3114.0","24837","61","2.1","10","35","11","10","171","24","24"
"8129760","suburb","Colonia San Joaquín Oriente","gis_osm_places_a_free_1","29.0","38.0","43.0","34.0","57.0","70.0","51.0","35.0","47.0","22.0","16.0","95.0","115.0","87.0","39.0","30928.0","656344","60","1.69","18","27","15","14","190","24","24"
"1015920587","residential","Colonia Costa Rica","gis_osm_landuse_a_free_1","38.0","41.0","36.0","33.0","33.0","46.0","43.0","42.0","48.0","27.0","12.0","96.0","106.0","72.0","40.0","35594.0","1048560","62","2.37","14","19","12","15","114","24","24"
"6880781","hospital","Hospital General del ISSS","gis_osm_pois_a_free_1","24.0","67.0","57.0","78.0","76.0","64.0","49.0","33.0","38.0","24.0","10.0","187.0","159.0","54.0","27.0","3087.0","83664","60","1.65","9","55","12","14","251","24","24"
"6195189","park","Parque Cuscatlán","gis_osm_landuse_a_free_1","42.0","72.0","97.0","104.0","82.0","128.0","87.0","49.0","62.0","29.0","4.0","185.0","217.0","96.0","10.0","2679.0","26354","62","1.42","18","45","18","19","430","21","19"
"198112075","building","Centro Comercial Villas Españolas","gis_osm_buildings_a_free_1","1.0","46.0","59.0","61.0","54.0","68.0","33.0","24.0","18.0","0.0","1.0","218.0","235.0","51.0","2.0","0.0","0","0","3.46","11","36","9","8","93","24","15"
"140084935","hospital","Hospital El Salvador","gis_osm_pois_a_free_1","32.0","75.0","85.0","71.0","80.0","119.0","109.0","60.0","62.0","18.0","15.0","182.0","201.0","90.0","16.0","8038.0","325271","61","1.4","10","42","12","21","409","24","24"
"306456636","building","13 K","gis_osm_buildings_a_free_1","18.0","18.0","18.0","20.0","18.0","21.0","22.0","36.0","28.0","34.0","32.0","80.0","70.0","84.0","72.0","17134.0","328834","61","12.27","23","6","18","6","11","24","24"
"1188572576","hamlet","Colonia San Rafael","gis_osm_places_a_free_1","16.0","11.0","12.0","12.0","16.0","16.0","18.0","27.0","22.0","19.0","22.0","53.0","42.0","54.0","40.0","128064.0","1728402","65","7.21","16","7","8","5","14","24","24"
"427240572","retail","Centro Comercial Masferrer","gis_osm_landuse_a_free_1","63.0","62.0","67.0","89.0","82.0","107.0","82.0","32.0","77.0","51.0","1.0","133.0","188.0","160.0","4.0","0.0","0","0","1.52","11","35","13","20","363","20","18"
"400846747","building","Sersaprosa","gis_osm_buildings_a_free_1","30.0","33.0","38.0","46.0","36.0","46.0","37.0","31.0","39.0","32.0","18.0","73.0","65.0","142.0","64.0","28871.0","1198390","65","5.66","19","28","18","13","47","24","24"
"1256685510","residential","Casas del Arbol","gis_osm_landuse_a_free_1","45.0","56.0","35.0","55.0","48.0","81.0","62.0","32.0","59.0","45.0","28.0","113.0","110.0","124.0","57.0","12493.0","372913","65","1.69","18","34","16","15","226","24","24"
"6235279","residential","Condominios Santa Lucia","gis_osm_landuse_a_free_1","20.0","20.0","20.0","22.0","14.0","20.0","22.0","30.0","25.0","28.0","19.0","62.0","39.0","66.0","52.0","0.0","0","0","4.31","22","11","13","10","32","24","24"
"175606176","hospital","Hospital Medico Quirurgico ISSS","gis_osm_pois_a_free_1","21.0","52.0","61.0","54.0","62.0","72.0","38.0","25.0","30.0","11.0","11.0","173.0","133.0","60.0","45.0","2037.0","71714","67","1.74","8","34","12","11","207","24","24"
"984505433","commercial","Centro Comercial El Encuentro","gis_osm_landuse_a_free_1","83.0","81.0","94.0","51.0","61.0","87.0","94.0","67.0","71.0","44.0","2.0","116.0","177.0","108.0","6.0","2357.0","90711","62","1.8","13","48","10","21","306","20","18"
"17005521","nature_reserve","Área Natural Protegida Bahía de Jiquilisco","gis_osm_landuse_a_free_1","39.0","23.0","15.0","24.0","19.0","23.0","34.0","39.0","41.0","24.0","13.0","61.0","71.0","34.0","28.0","53465.0","1479479","70","2.49","12","15","14","13","71","24","24"
"695666149","parking","Walmart Santa Elena","gis_osm_traffic_a_free_1","113.0","85.0","93.0","92.0","86.0","90.0","119.0","75.0","107.0","63.0","0.0","127.0","204.0","132.0","3.0","1558.0","68654","60","1.31","18","48","12","35","516","19","18"
"429991117","residential","Colonia La Cima 3","gis_osm_landuse_a_free_1","77.0","46.0","55.0","37.0","51.0","58.0","88.0","82.0","77.0","70.0","32.0","116.0","97.0","129.0","48.0","16182.0","384547","60","2.64","18","31","21","24","156","24","24"
"1239151772","residential","Residencial Nuevos Horizontes 2","gis_osm_landuse_a_free_1","23.0","20.0","19.0","18.0","19.0","25.0","29.0","37.0","35.0","37.0","38.0","54.0","51.0","84.0","82.0","102002.0","1098450","62","6.65","21","12","21","11","23","24","24"
"10015234","suburb","Barrio Candelaria","gis_osm_places_a_free_1","40.0","91.0","80.0","85.0","94.0","114.0","89.0","68.0","48.0","27.0","7.0","258.0","186.0","61.0","20.0","10626.0","695505","60","1.68","8","47","11","17","352","24","23"
